image_id,source,bbox_count,stratify_group,fold
ccf2bea3e,rres_1,49,rres_1_2,2
ccf5706ef,ethz_1,89,ethz_1_4,0
ccfff0629,arvalis_3,86,arvalis_3_4,2
cd243b0b0,arvalis_3,43,arvalis_3_2,4
cd2578a38,ethz_1,78,ethz_1_3,4
cdc68ad10,ethz_1,67,ethz_1_3,0
cdd3bc83b,rres_1,62,rres_1_3,1
ce2e2fe79,rres_1,34,rres_1_1,4
ce367f7d6,arvalis_1,30,arvalis_1_1,4
ce3999eb9,arvalis_3,35,arvalis_3_1,2
ce4124be0,arvalis_3,1,arvalis_3_0,1
ce69098f5,rres_1,61,rres_1_3,2
ce7375bad,arvalis_1,58,arvalis_1_2,0
ce78f7f47,ethz_1,75,ethz_1_3,2
ce803c694,ethz_1,75,ethz_1_3,0
ce9534fc2,arvalis_3,51,arvalis_3_2,3
cea58b404,ethz_1,63,ethz_1_3,4
ceb6406ab,arvalis_1,39,arvalis_1_1,0
cecd9f0c7,rres_1,53,rres_1_2,2
cf0401699,arvalis_3,51,arvalis_3_2,4
cf077ea2b,ethz_1,76,ethz_1_3,2
cf1fc081c,inrae_1,17,inrae_1_0,2
cf3a2a32d,arvalis_1,39,arvalis_1_1,3
cf3adb4de,arvalis_3,14,arvalis_3_0,1
cf3ebbedd,ethz_1,62,ethz_1_3,0
cf483de89,rres_1,30,rres_1_1,0
cf770a944,ethz_1,76,ethz_1_3,0
cf870354f,arvalis_1,37,arvalis_1_1,1
cf97baf3e,ethz_1,72,ethz_1_3,2
cff3446c8,arvalis_3,30,arvalis_3_1,2
cff6e4b78,usask_1,30,usask_1_1,1
d006084f3,ethz_1,76,ethz_1_3,0
d00a142f1,ethz_1,64,ethz_1_3,1
d011146e3,rres_1,27,rres_1_1,1
d01b29b85,ethz_1,63,ethz_1_3,4
d025ff56c,ethz_1,50,ethz_1_2,0
d03043abb,rres_1,59,rres_1_2,4
d03bcfba1,arvalis_1,42,arvalis_1_2,2
d058ee2e2,arvalis_1,46,arvalis_1_2,4
d05a25a35,arvalis_1,36,arvalis_1_1,4
d067ac2b1,arvalis_3,39,arvalis_3_1,2
d07d391fc,ethz_1,71,ethz_1_3,2
d0912a485,rres_1,57,rres_1_2,2
d098bdc9b,arvalis_3,19,arvalis_3_0,4
d0a00b792,ethz_1,47,ethz_1_2,3
d0ab06fc3,ethz_1,65,ethz_1_3,3
d0ca0d7a0,rres_1,56,rres_1_2,0
d0e1c00bf,arvalis_1,49,arvalis_1_2,1
d0ee692a0,ethz_1,66,ethz_1_3,0
d136f8db2,inrae_1,24,inrae_1_1,0
d13ac0b3f,ethz_1,60,ethz_1_3,1
d13e3ffce,usask_1,29,usask_1_1,2
d145202eb,arvalis_3,34,arvalis_3_1,1
d15018a92,ethz_1,91,ethz_1_4,0
d17ddb23c,rres_1,38,rres_1_1,2
d17efcdba,arvalis_2,30,arvalis_2_1,3
d1931b6bd,ethz_1,63,ethz_1_3,4
d19c0b3c9,rres_1,31,rres_1_1,1
d1b7acd1d,arvalis_1,49,arvalis_1_2,0
d1cb278c3,arvalis_1,51,arvalis_1_2,4
d1d96eae9,arvalis_1,41,arvalis_1_2,0
d1e5fae98,rres_1,32,rres_1_1,1
d1ea44cc7,rres_1,53,rres_1_2,0
d1effa7a5,arvalis_1,42,arvalis_1_2,1
d1f73158a,arvalis_3,4,arvalis_3_0,1
d1ff5f449,rres_1,36,rres_1_1,2
d2265cb91,usask_1,45,usask_1_2,2
d22905ef2,rres_1,28,rres_1_1,0
d25b61e9f,ethz_1,83,ethz_1_4,1
d2ae1e503,arvalis_1,65,arvalis_1_3,1
d2b5895a2,arvalis_3,56,arvalis_3_2,0
d2e7465f0,ethz_1,77,ethz_1_3,4
d2ec1dfd5,arvalis_3,15,arvalis_3_0,2
d2f56e67a,arvalis_2,12,arvalis_2_0,1
d3286c089,ethz_1,87,ethz_1_4,1
d32f90542,arvalis_1,38,arvalis_1_1,2
d35243cd0,ethz_1,70,ethz_1_3,1
d36c62b8a,rres_1,46,rres_1_2,0
d39457b35,rres_1,48,rres_1_2,4
d3a1f8c7e,arvalis_3,42,arvalis_3_2,1
d3a6e23a3,rres_1,53,rres_1_2,1
d3b3b5628,arvalis_1,49,arvalis_1_2,4
d3b4a0cdf,arvalis_3,65,arvalis_3_3,3
d3e9389e1,arvalis_1,42,arvalis_1_2,3
d43e719c7,arvalis_3,47,arvalis_3_2,4
d462add58,inrae_1,31,inrae_1_1,3
d4652c53b,arvalis_1,51,arvalis_1_2,2
d46e680e0,ethz_1,39,ethz_1_1,2
d474f39c8,arvalis_2,17,arvalis_2_0,1
d4811c163,arvalis_3,8,arvalis_3_0,4
d484ee6d8,inrae_1,19,inrae_1_0,2
d493fef8c,arvalis_1,49,arvalis_1_2,4
d4949ae24,rres_1,65,rres_1_3,0
d4abcc41e,arvalis_3,58,arvalis_3_2,0
d4c3b28f4,inrae_1,24,inrae_1_1,1
d4d1c9bc4,arvalis_3,74,arvalis_3_3,0
d50c71d8c,arvalis_1,40,arvalis_1_2,2
d54ece3f3,rres_1,32,rres_1_1,2
d557e8635,rres_1,20,rres_1_1,3
d55c4d4b2,arvalis_1,37,arvalis_1_1,4
d561f23d2,ethz_1,43,ethz_1_2,3
d5814b3c4,arvalis_1,33,arvalis_1_1,0
d5943ea17,inrae_1,20,inrae_1_1,4
d5ac4c940,arvalis_1,32,arvalis_1_1,4
d5af3d5a4,ethz_1,61,ethz_1_3,0
d5b96f991,inrae_1,19,inrae_1_0,4
d5bc2cad4,rres_1,65,rres_1_3,1
d5cc960f7,rres_1,57,rres_1_2,1
d606fe447,rres_1,39,rres_1_1,2
d60e832a5,arvalis_2,23,arvalis_2_1,0
d61ad418f,ethz_1,67,ethz_1_3,4
d623a5d12,arvalis_1,41,arvalis_1_2,1
d63350a3d,arvalis_3,25,arvalis_3_1,4
d6341ae47,ethz_1,50,ethz_1_2,0
d63d5214a,arvalis_2,18,arvalis_2_0,0
d64fc42f7,arvalis_1,33,arvalis_1_1,4
d688932d4,arvalis_3,5,arvalis_3_0,1
d6985490b,arvalis_1,34,arvalis_1_1,3
d69f6d767,arvalis_3,16,arvalis_3_0,1
d6a22baf0,arvalis_3,26,arvalis_3_1,2
d6cd9fa5f,rres_1,57,rres_1_2,4
d6d425855,arvalis_1,40,arvalis_1_2,0
d6d7c33f9,ethz_1,40,ethz_1_2,2
d6fdbf90e,ethz_1,78,ethz_1_3,3
d705ca450,ethz_1,60,ethz_1_3,0
d71072943,arvalis_1,57,arvalis_1_2,4
d71353153,ethz_1,72,ethz_1_3,1
d728e2fc2,arvalis_3,19,arvalis_3_0,1
d72de34f5,ethz_1,67,ethz_1_3,1
d73c6d06d,arvalis_3,10,arvalis_3_0,3
d73cee5d1,ethz_1,58,ethz_1_2,0
d7612c04a,arvalis_1,41,arvalis_1_2,0
d781b9195,usask_1,21,usask_1_1,4
d781eb0c1,arvalis_3,22,arvalis_3_1,2
d78825345,arvalis_2,22,arvalis_2_1,0
d79169f0e,arvalis_1,46,arvalis_1_2,4
d7a02151d,arvalis_3,30,arvalis_3_1,0
d7a53082e,ethz_1,53,ethz_1_2,2
d7d200c0b,usask_1,33,usask_1_1,0
d83e84d60,ethz_1,59,ethz_1_2,4
d8616bdd1,arvalis_1,41,arvalis_1_2,0
d89b34cb1,usask_1,31,usask_1_1,0
d89cae86c,ethz_1,53,ethz_1_2,1
d89f4ea06,arvalis_1,23,arvalis_1_1,4
d8cae4d1b,arvalis_3,83,arvalis_3_4,0
d8d946295,rres_1,39,rres_1_1,0
d8e38159a,rres_1,42,rres_1_2,1
d8ea34c21,arvalis_1,52,arvalis_1_2,2
d8f09768d,ethz_1,69,ethz_1_3,0
d93838526,ethz_1,53,ethz_1_2,1
d94a7f88a,ethz_1,67,ethz_1_3,2
d94f9d8a2,ethz_1,66,ethz_1_3,0
d950bfe39,arvalis_2,9,arvalis_2_0,4
d96205316,arvalis_3,55,arvalis_3_2,2
d9a2181ed,arvalis_1,56,arvalis_1_2,3
d9b373de2,arvalis_1,53,arvalis_1_2,4
d9c104dce,ethz_1,71,ethz_1_3,1
da0c40152,arvalis_1,33,arvalis_1_1,1
da0e870d9,rres_1,45,rres_1_2,2
da1835099,arvalis_1,53,arvalis_1_2,4
da389bd36,arvalis_1,41,arvalis_1_2,3
da3cfa3d4,arvalis_2,30,arvalis_2_1,3
da5063a1b,arvalis_1,52,arvalis_1_2,1
da8c686cb,arvalis_3,58,arvalis_3_2,0
da9b730d9,arvalis_1,40,arvalis_1_2,2
daab3de13,ethz_1,82,ethz_1_4,3
dac01a162,arvalis_1,27,arvalis_1_1,2
dac6b76fc,arvalis_1,43,arvalis_1_2,2
dacaf5c55,arvalis_1,55,arvalis_1_2,4
dae78abf2,ethz_1,74,ethz_1_3,4
dae984d6a,ethz_1,64,ethz_1_3,2
dafa14917,arvalis_1,44,arvalis_1_2,1
db0fdecd3,arvalis_3,66,arvalis_3_3,2
db1af9327,arvalis_3,21,arvalis_3_1,1
db3eb3f0c,arvalis_3,10,arvalis_3_0,4
dbcfa06bd,ethz_1,66,ethz_1_3,2
dbd433d29,arvalis_3,6,arvalis_3_0,4
dbe68e1c1,arvalis_3,45,arvalis_3_2,1
dbfd38b38,arvalis_1,48,arvalis_1_2,4
dc11d49a0,arvalis_1,49,arvalis_1_2,3
dc1406483,arvalis_1,38,arvalis_1_1,3
dc1c9be0d,ethz_1,70,ethz_1_3,2
dc1e97cee,arvalis_3,22,arvalis_3_1,3
dc2c73c4b,arvalis_1,41,arvalis_1_2,2
dc3b08dc0,arvalis_1,24,arvalis_1_1,1
dc50efc2c,arvalis_1,43,arvalis_1_2,2
dc620a761,arvalis_2,22,arvalis_2_1,0
dc6ca8430,arvalis_1,45,arvalis_1_2,0
dc75973ed,arvalis_2,19,arvalis_2_0,2
dc7c60052,ethz_1,40,ethz_1_2,2
dc7f9cee6,arvalis_3,60,arvalis_3_3,2
dc8b73725,arvalis_1,36,arvalis_1_1,3
dc8e4942d,rres_1,50,rres_1_2,4
dc8edd6b7,arvalis_1,30,arvalis_1_1,4
dc928e94e,arvalis_3,13,arvalis_3_0,1
dc9ac3f45,usask_1,27,usask_1_1,2
dcafcae79,inrae_1,26,inrae_1_1,4
dcbb21e40,ethz_1,50,ethz_1_2,4
dd1b2f39a,arvalis_1,36,arvalis_1_1,2
dd3e3f071,ethz_1,66,ethz_1_3,0
dd5dd0234,rres_1,48,rres_1_2,3
dd5dd7c60,arvalis_1,53,arvalis_1_2,2
dd739823b,arvalis_1,29,arvalis_1_1,0
dd73b74f0,arvalis_1,58,arvalis_1_2,0
dd744ebfd,arvalis_3,15,arvalis_3_0,0
dd8ad50bd,rres_1,33,rres_1_1,2
dda3868c0,ethz_1,62,ethz_1_3,3
ddc160ce0,usask_1,29,usask_1_1,3
ddce42b64,arvalis_1,24,arvalis_1_1,0
ddd60739d,arvalis_2,20,arvalis_2_1,0
dded96348,inrae_1,18,inrae_1_0,2
ddee53d7c,arvalis_1,35,arvalis_1_1,3
de03078a2,arvalis_3,15,arvalis_3_0,1
de0f984ca,arvalis_3,6,arvalis_3_0,3
de2174062,arvalis_1,33,arvalis_1_1,2
de3c12de1,arvalis_1,57,arvalis_1_2,2
de4e0eecf,rres_1,59,rres_1_2,3
de544d27c,arvalis_3,3,arvalis_3_0,1
de6f7f6c1,ethz_1,50,ethz_1_2,2
de7b4de8c,ethz_1,73,ethz_1_3,1
de941b2fc,arvalis_1,59,arvalis_1_2,0
de9d781ae,arvalis_3,10,arvalis_3_0,0
decc5459b,rres_1,45,rres_1_2,2
ded3279c6,inrae_1,22,inrae_1_1,4
def999c42,arvalis_3,55,arvalis_3_2,2
defc112e7,arvalis_1,39,arvalis_1_1,3
df0be3f16,arvalis_1,29,arvalis_1_1,2
df1ba5253,rres_1,42,rres_1_2,4
df53b43f1,arvalis_1,34,arvalis_1_1,0
df74fc663,arvalis_1,47,arvalis_1_2,4
df7596db7,arvalis_3,5,arvalis_3_0,3
dfbc049cd,arvalis_1,42,arvalis_1_2,3
dfc6a2bcc,rres_1,37,rres_1_1,4
dffff7fe4,rres_1,42,rres_1_2,1
e0067b663,arvalis_1,25,arvalis_1_1,0
e011bf67e,arvalis_2,20,arvalis_2_1,4
e025eb941,arvalis_1,56,arvalis_1_2,4
e05767cda,rres_1,51,rres_1_2,3
e081e431a,usask_1,41,usask_1_2,1
e0861437e,inrae_1,18,inrae_1_0,3
e089dca60,rres_1,46,rres_1_2,0
e08c90ebe,arvalis_3,23,arvalis_3_1,0
e0a1eadbe,ethz_1,76,ethz_1_3,0
e0a241bd5,inrae_1,24,inrae_1_1,3
e0e62403f,arvalis_1,26,arvalis_1_1,3
e11b95f4e,arvalis_3,61,arvalis_3_3,0
e1258e054,arvalis_3,18,arvalis_3_0,0
e12d1b023,arvalis_3,4,arvalis_3_0,1
e1427550f,inrae_1,18,inrae_1_0,1
e142e85ad,arvalis_3,18,arvalis_3_0,3
e14f4de23,arvalis_2,16,arvalis_2_0,2
e16a9d55e,ethz_1,82,ethz_1_4,0
e16e3b2c6,arvalis_2,22,arvalis_2_1,4
e16f7b9c3,ethz_1,50,ethz_1_2,3
e18bbfc52,inrae_1,20,inrae_1_1,2
e1c0e82fd,ethz_1,57,ethz_1_2,1
e1cff2554,arvalis_1,35,arvalis_1_1,3
e1ddcee1f,arvalis_1,47,arvalis_1_2,3
e1e3b78ab,arvalis_3,36,arvalis_3_1,0
e1f6c91bb,arvalis_2,22,arvalis_2_1,3
e1fe7d33c,rres_1,60,rres_1_3,4
e2018867c,inrae_1,25,inrae_1_1,1
e224a64ba,arvalis_1,64,arvalis_1_3,1
e2251ed47,arvalis_1,27,arvalis_1_1,3
e2523989d,ethz_1,64,ethz_1_3,0
e26eefe0f,arvalis_3,22,arvalis_3_1,4
e277cec54,ethz_1,76,ethz_1_3,0
e290bc809,arvalis_3,18,arvalis_3_0,1
e2a3ba358,ethz_1,75,ethz_1_3,2
e2ac8324c,arvalis_2,10,arvalis_2_0,2
e2caa2ca7,arvalis_3,11,arvalis_3_0,4
e2d034e7d,usask_1,46,usask_1_2,1
e2e13ad15,arvalis_1,32,arvalis_1_1,3
e2e2b0975,arvalis_1,43,arvalis_1_2,3
e30cd9270,rres_1,65,rres_1_3,4
e321272b3,rres_1,25,rres_1_1,2
e34336025,arvalis_3,18,arvalis_3_0,3
e344e8213,ethz_1,63,ethz_1_3,0
e3471d3c2,arvalis_1,35,arvalis_1_1,3
e36eca699,arvalis_3,23,arvalis_3_1,4
e3732d7b7,arvalis_1,44,arvalis_1_2,1
e383c916b,ethz_1,69,ethz_1_3,1
e38514029,arvalis_1,48,arvalis_1_2,2
e3a86f7ff,ethz_1,68,ethz_1_3,3
e3d1d796c,ethz_1,64,ethz_1_3,1
e3f4e8b6d,arvalis_1,28,arvalis_1_1,2
e3fcdaef7,arvalis_1,37,arvalis_1_1,4
e4074a235,ethz_1,68,ethz_1_3,4
e40dcc2bf,inrae_1,15,inrae_1_0,1
e46378032,usask_1,33,usask_1_1,1
e46eadfe8,rres_1,34,rres_1_1,0
e486f399d,ethz_1,61,ethz_1_3,4
e4b256788,arvalis_1,33,arvalis_1_1,4
e4b7e3af6,arvalis_1,28,arvalis_1_1,3
e4ba46588,arvalis_1,58,arvalis_1_2,4
e4c9b3866,arvalis_1,30,arvalis_1_1,0
e4cc39cbf,arvalis_2,32,arvalis_2_1,4
e525a27f8,arvalis_1,37,arvalis_1_1,4
e55ddec1a,arvalis_1,45,arvalis_1_2,3
e596e6bb2,usask_1,20,usask_1_1,2
e5ab88ff3,ethz_1,73,ethz_1_3,1
e5b2763a1,ethz_1,68,ethz_1_3,1
e5c0a16c5,rres_1,43,rres_1_2,3
e5c45da08,arvalis_1,53,arvalis_1_2,4
e5c9056ab,ethz_1,78,ethz_1_3,4
e5e1f2c65,arvalis_1,61,arvalis_1_3,0
e5f11f689,arvalis_1,57,arvalis_1_2,1
e60108508,rres_1,52,rres_1_2,3
e60d70a8f,ethz_1,69,ethz_1_3,0
e6277ce7c,arvalis_2,12,arvalis_2_0,3
e64e1c77b,ethz_1,59,ethz_1_2,1
e67200e55,ethz_1,70,ethz_1_3,4
e6989f6c7,arvalis_2,13,arvalis_2_0,0
e69cbaece,arvalis_3,9,arvalis_3_0,4
e6af2a27e,arvalis_1,30,arvalis_1_1,3
e6af62317,rres_1,43,rres_1_2,4
e6b54d480,arvalis_3,20,arvalis_3_1,3
e6b5e296d,arvalis_2,16,arvalis_2_0,2
e6b5f3375,arvalis_1,38,arvalis_1_1,1
e6cffbb3d,arvalis_3,69,arvalis_3_3,0
e6e15309d,arvalis_1,36,arvalis_1_1,1
e6e48fa5d,arvalis_1,30,arvalis_1_1,4
e6e510348,arvalis_3,32,arvalis_3_1,1
e6f19d1d7,arvalis_1,57,arvalis_1_2,3
e721e6416,arvalis_3,15,arvalis_3_0,1
e7337325d,ethz_1,71,ethz_1_3,3
e734652d6,usask_1,28,usask_1_1,4
e7527a057,arvalis_2,22,arvalis_2_1,2
e755efa77,arvalis_3,28,arvalis_3_1,0
e764fa818,inrae_1,25,inrae_1_1,1
e769b6e01,inrae_1,19,inrae_1_0,1
e77387385,arvalis_1,56,arvalis_1_2,1
e7a1b379d,inrae_1,20,inrae_1_1,0
e7f4f02a7,ethz_1,63,ethz_1_3,3
e817ba65e,arvalis_1,20,arvalis_1_1,3
e837f4e67,arvalis_3,38,arvalis_3_1,2
e840ecd4e,ethz_1,67,ethz_1_3,2
e84d2bbd1,rres_1,63,rres_1_3,3
e84e8709a,ethz_1,77,ethz_1_3,4
e87d43a13,rres_1,45,rres_1_2,1
e88d43ec5,ethz_1,66,ethz_1_3,1
e891a6cff,ethz_1,58,ethz_1_2,0
e891c64c3,ethz_1,59,ethz_1_2,3
e8a274b57,arvalis_2,18,arvalis_2_0,3
e8e90e8db,arvalis_1,37,arvalis_1_1,2
e8f39c2b2,arvalis_1,38,arvalis_1_1,2
e8fb2db93,ethz_1,70,ethz_1_3,0
e8fb7d9a8,arvalis_3,5,arvalis_3_0,4
e90129be4,ethz_1,67,ethz_1_3,1
e91b154aa,inrae_1,4,inrae_1_0,1
e91d7c41b,usask_1,23,usask_1_1,4
e92e52948,arvalis_1,52,arvalis_1_2,2
e935b9eea,arvalis_1,65,arvalis_1_3,3
e93694e20,arvalis_1,26,arvalis_1_1,0
e9491d2d6,arvalis_1,46,arvalis_1_2,0
e960b67ea,arvalis_2,19,arvalis_2_0,4
e96942ed6,ethz_1,60,ethz_1_3,1
e97102590,rres_1,63,rres_1_3,0
e98b9f03a,arvalis_1,35,arvalis_1_1,1
e991f2e06,ethz_1,63,ethz_1_3,4
e99667355,ethz_1,70,ethz_1_3,4
e99cca2a3,usask_1,22,usask_1_1,3
e9d055506,arvalis_1,33,arvalis_1_1,2
e9d060d22,arvalis_1,63,arvalis_1_3,3
e9dc0cf8f,rres_1,53,rres_1_2,1
e9ebaec07,arvalis_1,80,arvalis_1_4,4
e9f7ec6f1,arvalis_1,37,arvalis_1_1,1
ea04b734a,ethz_1,68,ethz_1_3,1
ea0e9e846,arvalis_3,45,arvalis_3_2,4
ea3537563,ethz_1,72,ethz_1_3,4
ea43c14a3,ethz_1,51,ethz_1_2,3
ea65602e0,ethz_1,68,ethz_1_3,3
ea72a0c0c,arvalis_3,14,arvalis_3_0,1
ea74ca09f,arvalis_1,39,arvalis_1_1,3
ea88fb8ec,ethz_1,79,ethz_1_3,3
ea89a7320,arvalis_2,15,arvalis_2_0,1
eab32c67a,rres_1,63,rres_1_3,3
eac655fcc,ethz_1,62,ethz_1_3,4
eae9f9037,rres_1,43,rres_1_2,2
eaeda7363,inrae_1,30,inrae_1_1,3
eaf18c504,inrae_1,28,inrae_1_1,4
eb023ea4c,arvalis_3,45,arvalis_3_2,0
eb254c87a,ethz_1,68,ethz_1_3,4
eb256e6be,arvalis_1,36,arvalis_1_1,1
eb3cffc94,arvalis_1,37,arvalis_1_1,3
eb42212f3,rres_1,37,rres_1_1,3
eb56a281b,arvalis_1,48,arvalis_1_2,1
eb69f5522,rres_1,33,rres_1_1,2
eb6cd1050,inrae_1,22,inrae_1_1,4
eb9833cca,inrae_1,23,inrae_1_1,4
eb9965e00,arvalis_1,41,arvalis_1_2,4
eba411885,arvalis_1,89,arvalis_1_4,0
eba970515,arvalis_3,18,arvalis_3_0,4
ebaa9b7d6,ethz_1,72,ethz_1_3,1
ebbc11f78,arvalis_2,24,arvalis_2_1,3
ebc1c07c1,arvalis_1,49,arvalis_1_2,2
ebcb11aa2,ethz_1,70,ethz_1_3,4
ebcd9b081,ethz_1,63,ethz_1_3,0
ebcdcc024,arvalis_1,34,arvalis_1_1,0
ec2098ac5,ethz_1,61,ethz_1_3,0
ec2bacd29,ethz_1,62,ethz_1_3,0
ec3d2ced1,rres_1,25,rres_1_1,0
ec40e9764,arvalis_1,39,arvalis_1_1,1
ec6d53041,arvalis_1,48,arvalis_1_2,4
ec8640868,arvalis_2,19,arvalis_2_0,1
eca204c85,arvalis_1,47,arvalis_1_2,1
ecad4b636,arvalis_1,45,arvalis_1_2,2
ecb47fac5,arvalis_1,41,arvalis_1_2,1
ecc61faef,ethz_1,59,ethz_1_2,4
ecd58cc0a,arvalis_3,20,arvalis_3_1,1
ecebd6179,arvalis_3,6,arvalis_3_0,1
ecf19610a,ethz_1,57,ethz_1_2,1
ed1270725,arvalis_1,15,arvalis_1_0,4
ed168fff1,arvalis_1,55,arvalis_1_2,4
ed22354e1,arvalis_3,62,arvalis_3_3,3
ed23785c8,usask_1,23,usask_1_1,0
ed36e3b08,arvalis_1,54,arvalis_1_2,1
ed380c762,ethz_1,66,ethz_1_3,4
ed59f37d2,arvalis_1,37,arvalis_1_1,0
ed5a791c1,arvalis_1,37,arvalis_1_1,4
ed7c302a2,arvalis_1,49,arvalis_1_2,1
ed88cccdc,arvalis_1,33,arvalis_1_1,2
eddff557c,arvalis_3,11,arvalis_3_0,0
edf1fad26,ethz_1,78,ethz_1_3,3
edf831418,ethz_1,61,ethz_1_3,4
ee49343d5,arvalis_3,47,arvalis_3_2,0
ee8a5cbbc,arvalis_3,45,arvalis_3_2,4
ee8c82355,ethz_1,64,ethz_1_3,2
ee91a1343,usask_1,29,usask_1_1,3
eea7d700c,rres_1,46,rres_1_2,3
eeb2213cd,arvalis_1,87,arvalis_1_4,0
eebbcb229,arvalis_1,32,arvalis_1_1,1
eee4c334e,ethz_1,62,ethz_1_3,2
eef9bcaf5,arvalis_3,51,arvalis_3_2,2
eefb4a7fa,arvalis_2,13,arvalis_2_0,3
ef0a4ba44,arvalis_3,7,arvalis_3_0,3
ef0d01fae,ethz_1,52,ethz_1_2,1
ef156f858,arvalis_1,27,arvalis_1_1,1
ef1f73253,arvalis_1,71,arvalis_1_3,1
ef274ecdc,arvalis_2,27,arvalis_2_1,0
ef5f2070d,arvalis_1,48,arvalis_1_2,3
efa2ec01b,arvalis_1,36,arvalis_1_1,2
efb3d3fb9,ethz_1,84,ethz_1_4,0
efc4f0374,arvalis_2,21,arvalis_2_1,4
efc5642bb,arvalis_1,39,arvalis_1_1,2
efcd88e30,arvalis_3,18,arvalis_3_0,3
efda9b4e7,usask_1,20,usask_1_1,0
efe33a573,ethz_1,70,ethz_1_3,1
eff99d6e2,arvalis_1,60,arvalis_1_3,4
efffe90b4,ethz_1,55,ethz_1_2,0
f005a8ebe,inrae_1,22,inrae_1_1,3
f016b9731,arvalis_3,31,arvalis_3_1,2
f01ed3f24,ethz_1,75,ethz_1_3,0
f02cb9a6a,arvalis_3,70,arvalis_3_3,4
f04a71a47,arvalis_1,25,arvalis_1_1,4
f04d9c252,ethz_1,66,ethz_1_3,2
f0508910d,rres_1,40,rres_1_2,2
f05647ed3,arvalis_2,29,arvalis_2_1,2
f05830c46,arvalis_3,67,arvalis_3_3,4
f059e0c19,arvalis_1,60,arvalis_1_3,2
f05cd0112,arvalis_3,16,arvalis_3_0,1
f0665430d,ethz_1,76,ethz_1_3,1
f070c6f18,ethz_1,69,ethz_1_3,3
f0a52d979,arvalis_3,17,arvalis_3_0,4
f0b1b4fa3,rres_1,44,rres_1_2,4
f0da7b69a,inrae_1,8,inrae_1_0,3
f1016e0ea,rres_1,23,rres_1_1,0
f10db69eb,arvalis_2,22,arvalis_2_1,4
f1144b38d,ethz_1,62,ethz_1_3,0
f121ee695,arvalis_1,38,arvalis_1_1,2
f14055096,ethz_1,80,ethz_1_4,2
f15aa967e,inrae_1,33,inrae_1_1,2
f165314f1,arvalis_1,43,arvalis_1_2,3
f1794c924,ethz_1,107,ethz_1_5,0
f1a038768,arvalis_1,39,arvalis_1_1,0
f1a8585e0,inrae_1,18,inrae_1_0,4
f1aaca96f,arvalis_1,48,arvalis_1_2,1
f1b34145a,arvalis_3,39,arvalis_3_1,4
f1b3454ff,arvalis_1,27,arvalis_1_1,1
f1d20d58a,usask_1,17,usask_1_0,3
f1e0fb4d4,ethz_1,79,ethz_1_3,2
f1ecbf9d4,arvalis_1,44,arvalis_1_2,0
f20ba2db5,arvalis_3,54,arvalis_3_2,3
f20baf558,arvalis_2,21,arvalis_2_1,0
f21c0d164,arvalis_3,14,arvalis_3_0,0
f21d6d68c,rres_1,34,rres_1_1,3
f233cfd8b,arvalis_3,8,arvalis_3_0,2
f244c9c23,ethz_1,54,ethz_1_2,1
f24698e88,rres_1,29,rres_1_1,2
f24ebcdef,arvalis_1,38,arvalis_1_1,0
f251e40f2,usask_1,20,usask_1_1,3
f279ed35d,arvalis_1,39,arvalis_1_1,2
f27d2e19c,ethz_1,69,ethz_1_3,0
f2885d3d7,ethz_1,76,ethz_1_3,2
f290ed4e6,ethz_1,66,ethz_1_3,3
f2bfe5abb,arvalis_1,30,arvalis_1_1,1
f2c0e95ec,rres_1,53,rres_1_2,1
f2c6481a5,inrae_1,18,inrae_1_0,0
f3089a3f2,arvalis_1,61,arvalis_1_3,3
f355c9fe2,rres_1,32,rres_1_1,1
f358b3414,arvalis_3,20,arvalis_3_1,3
f364d25f0,arvalis_1,30,arvalis_1_1,1
f3bc43304,arvalis_2,17,arvalis_2_0,0
f3c5e09ab,arvalis_3,11,arvalis_3_0,4
f3cce7df3,arvalis_1,55,arvalis_1_2,4
f3d0759c8,arvalis_3,25,arvalis_3_1,0
f3db3089c,arvalis_3,59,arvalis_3_2,3
f3e13af6a,ethz_1,60,ethz_1_3,1
f3ed7c4ee,arvalis_1,30,arvalis_1_1,0
f3fcfaa0d,arvalis_1,41,arvalis_1_2,2
f415daf80,rres_1,56,rres_1_2,0
f42cfb1b4,ethz_1,60,ethz_1_3,3
f437363d5,usask_1,34,usask_1_1,2
f438c0466,arvalis_1,41,arvalis_1_2,0
f43b1b260,arvalis_1,48,arvalis_1_2,2
f46fea3a3,ethz_1,48,ethz_1_2,0
f49d9b7d6,ethz_1,81,ethz_1_4,0
f4a36a6fd,ethz_1,74,ethz_1_3,0
f4bc4d24c,ethz_1,60,ethz_1_3,3
f4c7f63e6,arvalis_1,33,arvalis_1_1,4
f4ce08038,arvalis_1,46,arvalis_1_2,3
f4f169106,ethz_1,75,ethz_1_3,2
f4f62f0f8,ethz_1,81,ethz_1_4,3
f4faff69b,arvalis_1,58,arvalis_1_2,0
f5093f57d,usask_1,25,usask_1_1,1
f51be4839,inrae_1,14,inrae_1_0,3
f52ca5892,arvalis_3,31,arvalis_3_1,0
f52f20733,inrae_1,24,inrae_1_1,1
f54dedb60,rres_1,31,rres_1_1,3
f54ff03a2,rres_1,31,rres_1_1,4
f5607392f,arvalis_2,26,arvalis_2_1,1
f56264532,arvalis_1,50,arvalis_1_2,0
f57f29ac1,ethz_1,75,ethz_1_3,2
f57f7edd1,ethz_1,75,ethz_1_3,3
